,device_id,group
23940,3976058361082395363,6
23941,5026208028908571762,0
23942,-1366914065845129039,4
23943,-7166505358547741801,5
23944,5743259859786872786,2
23945,1388474072847387312,0
23946,6390048816899554783,10
23947,-6814691714185437162,11
23948,4637149999754621510,11
23949,-199906943659301276,9
23950,8289266203718156869,7
23951,1836079360491306848,7
23952,-3757636580410605111,7
23953,3019611849559926139,10
23954,-8118661082824434793,7
23955,-7166574871971863008,10
23956,6316131040421852125,8
23957,-6365536466009494830,1
23958,-841211574543568010,8
23959,-7609229535774997497,3
23960,8122490133500996622,2
23961,45654475039856919,3
23962,7381120324345732795,9
23963,2500382037429983448,0
23964,185365904121609364,10
23965,-4832955723630526854,7
23966,3497827818747535166,10
23967,-4996365611575224625,11
23968,-4569574332721518930,6
23969,-3984758425061652204,3
23970,-8401790056996303869,5
23971,7387879308179326889,11
23972,2114671877318107768,9
23973,61414312829508027,4
23974,6252339371951201851,11
23975,318942790869676074,11
23976,8698771889934018824,11
23977,-6823170802808161159,0
23978,-1765321983085217413,7
23979,5041480602024624288,4
23980,-8283836394815583995,1
23981,6705451731447684310,0
23982,5046071924957515462,4
23983,5539000532445278442,3
23984,4905898673166147252,6
23985,6020756528886781619,3
23986,2669477516836337754,4
23987,-52842766072555289,7
23988,4614886394868123665,9
23989,4227619956562401447,3
23990,2171605536428799513,6
23991,6876510207243913383,11
23992,7173535992170447691,9
23993,2258323199282904956,2
23994,-8844181243406031148,7
23995,-6879760112176610184,0
23996,5027847691568031392,7
23997,-5217814244410275705,7
23998,-5552872599909915012,10
23999,5065266414221240607,8
24000,-4381583862763434445,0
24001,-160034865252594831,0
24002,4998568256034093989,7
24003,4331030416730345009,7
24004,624903590580467505,10
24005,7523743999450994927,7
24006,-8633155922791883114,11
24007,-7602371513847264897,6
24008,-3739129251655280899,7
24009,-1010684607686279821,5
24010,-301650551294272567,9
24011,7451899229385442456,0
24012,2542647814611268628,9
24013,-6395830384068913449,7
24014,-1665914234949671889,6
24015,-1744424541909934139,10
24016,621277482312848524,10
24017,1130009103552845495,7
24018,-5457456615786665896,0
24019,-3329858335356620940,10
24020,-2141988888073723237,6
24021,3779657644721082998,5
24022,-8875582182642972477,11
24023,8631355392518529401,3
24024,-8048088188832671392,2
24025,-6569491567570675569,9
24026,8176975115902488343,4
24027,-7651256295169890340,1
24028,-2214897857068457924,10
24029,7400233420599200552,6
24030,2730277065709111650,0
24031,-5342734060681121391,5
24032,3341301302306353981,5
24033,-8233000477600508149,10
24034,3050020885746905033,6
24035,1583189509393134695,1
24036,-2318891584520994169,7
24037,-4417193401761372318,10
24038,6297639346618688092,9
24039,5354653065001653342,3
24040,8775844534105227975,9
24041,3671074630587154709,11
24042,5500667493007455255,6
24043,9067679225507438842,9
24044,7396490911867515725,6
24045,3446292675709622141,5
24046,9125539086007261494,7
24047,-1668558797524371503,3
24048,6400655759793159578,5
24049,2820430946322886294,6
24050,-8219240062227962343,8
24051,6325334867862347288,7
24052,2915977968505078843,7
24053,4152228091383093233,11
24054,8846665251681668699,9
24055,-1375555536943139651,10
24056,-5322234356626416887,3
24057,-4833982096941402721,11
24058,3810758421231571676,2
24059,-7676985088271445283,6
24060,-3725127706697533626,2
24061,5628383825847970093,0
24062,-7119582731598899716,9
24063,-7097425191643429686,9
24064,3927891962235837687,6
24065,6219467879217672942,7
24066,1419542985615762352,4
24067,6494761345414470211,8
24068,-8302001562494008678,2
24069,8422171602364572689,8
24070,-1071634972285633370,9
24071,-6533905809842306886,10
24072,-4444925754799083171,10
24073,-5232642613968592466,8
24074,3562701663689662833,11
24075,6141583895834403019,8
24076,-5332595362824092050,11
24077,1424181894843421081,8
24078,6546410528723524545,6
24079,8437833874092301230,3
24080,-4708141376347092587,5
24081,-5018417614396421398,3
24082,-5943665239086525348,0
24083,-6948362372360382239,11
24084,-2645103173762301320,6
24085,-4749508389161411868,7
24086,-5110929110961715200,2
24087,-8084257851004049992,7
24088,-6339907194840326530,8
24089,5702194120117073420,6
24090,-2972223449536310289,0
24091,4582518239752272343,10
24092,-8070786611901013747,7
24093,-3669571695371219699,8
24094,-1499683310930255544,10
24095,-7583022845613971240,6
24096,5302127677106101897,4
24097,2621656159844496348,8
24098,-7467794653485378633,2
24099,8154569613674001951,5
24100,6986201914111798590,1
24101,-6806323483267803774,7
24102,-6625350759937549761,5
24103,3002991391594158206,6
24104,3558602119006800055,3
24105,-3839879559758500351,11
24106,1290090985658375659,8
24107,5901166441323186797,4
24108,-9115419745209610302,0
24109,5580664918900647111,9
24110,669311583839061960,9
24111,9113006159926545049,8
24112,1905340476450223815,7
24113,7032951814838962023,8
24114,7805207000284081177,0
24115,775111129433798436,7
24116,2068323432005788089,8
24117,4159516426852448659,7
24118,-3876295500890409220,5
24119,9129619802933910703,7
24120,-3207263435077274130,7
24121,6018939765928265891,6
24122,-6352150268824983443,9
24123,-3556768370535527920,6
24124,3578527422962133950,11
24125,3318503788259140996,10
24126,620615304016028802,11
24127,6883071207015210816,7
24128,3181636223256099426,6
24129,-7271447259540557263,9
24130,7663633722555873661,0
24131,-1543925582926350681,5
24132,1991707575865351206,3
24133,-7681072136217052352,0
24134,-3511754847896327937,0
24135,-6167858508568175061,2
24136,-969834558626351610,7
24137,-1187052456141740318,3
24138,-3815104537349359510,9
24139,6989141147145111871,9
24140,6119945468610441272,9
24141,8722507545745383316,8
24142,-5288989110118819687,8
24143,-892706792623820311,4
24144,-7538606126801422117,7
24145,933088028578459038,0
24146,8702803765059437748,3
24147,-639727025174272408,7
24148,6117664968826499515,5
24149,7370827425283180119,0
24150,8825000230539424105,9
24151,6171843125194468726,11
24152,198263917930678638,10
24153,-8201072421709417667,11
24154,3887152194176512955,10
24155,-6538343383531140033,1
24156,-8712501119890655815,7
24157,-2679089555706448628,11
24158,8637675894742674251,4
24159,-9183525538220536281,9
24160,9099779339750307176,2
24161,8499431590001392304,4
24162,3134291718252029340,10
24163,3427775350746447354,10
24164,-5063912254239780070,5
24165,-4755270419516683635,11
24166,-8401936631714392725,11
24167,4638455854969360711,6
24168,351615923018870312,11
24169,2613994814296376117,1
24170,7623705599913680561,10
24171,6770847512417527086,7
24172,-2148713585797468577,10
24173,5509819112633871550,9
24174,-4448102389567785364,11
24175,4741743424431043937,1
24176,-5535837334131380794,10
24177,8987648990103607325,0
24178,-5574218002406022770,9
24179,-8921487966474574660,0
24180,7486485050121966495,1
24181,-3119287740396210310,11
24182,-7442962937983687165,9
24183,5467092623634445755,4
24184,-6168717132127720495,1
24185,-6525558548660410209,3
24186,1480418688235955672,7
24187,3723010104122757691,10
24188,-1889577435074544875,11
24189,3727093683893512264,10
24190,-777738124126740739,3
24191,741960875566235885,0
24192,954664654418084238,1
24193,9138019064415706007,4
24194,-6715697547190924566,10
24195,1687622718700624063,4
24196,2868218614838818795,6
24197,1017335025760295906,11
24198,-2544842705449826758,7
24199,-7785287421670896903,4
24200,-8592610309820622340,10
24201,65222967295824557,6
24202,6445018886213857407,4
24203,-7039366959544559635,0
24204,-4216113664251447471,4
24205,-4274681538107771662,11
24206,7395219792757990552,7
24207,-4824384989906510721,9
24208,-7084314911368387527,11
24209,2116924820220603971,1
24210,-4717329437300696885,9
24211,-553656416394429101,6
24212,7071369197438199442,6
24213,4481930301122234412,10
24214,-316729421617904930,0
24215,8212457124144977551,10
24216,-8015052134805846141,7
24217,7268560844995864607,9
24218,-2126728509530616517,10
24219,-7349919180236323195,3
24220,-2820959242028336780,1
24221,-1948202033590746069,4
24222,6021946406734714150,5
24223,-2649707926365619844,5
24224,3253735906683559486,8
24225,-2078096262855936611,0
24226,-7070580807994285092,5
24227,7976299855247227770,3
24228,-516495975969239292,7
24229,-1123003703445012530,7
24230,-2121560275894031080,9
24231,-4753402818697972735,6
24232,953401938869297336,6
24233,2497607289541791996,10
24234,1388740061092028653,5
24235,-7460880011081553500,10
24236,3222958745773578457,6
24237,-2514012772375917529,11
24238,-3967538341122541883,6
24239,7425291208202446873,6
24240,-979164470372730753,2
24241,-4972804109145543080,11
24242,-3546759454460240585,6
24243,417200410215100863,0
24244,-1756177048081940420,6
24245,29000450722531671,4
24246,-9065499242152393701,11
24247,-7341536558832653291,5
24248,5736471377595129831,6
24249,-3336975295146381341,9
24250,-879700669582254384,4
24251,2178834399953743020,11
24252,8442032472477650950,9
24253,-1729876333178970968,4
24254,-7435261658796005509,3
24255,-1828930859233031515,8
24256,5312936027560638436,10
24257,-7519909646873463401,0
24258,902286245825449530,9
24259,4159164836743493103,8
24260,9051564846195813128,3
24261,-7151425266971348608,2
24262,8585553802933429818,6
24263,7821243700063526612,0
24264,-7468822898582614959,11
24265,-6519355257212508260,3
24266,-1517017432832298945,0
24267,1558199578565558583,11
24268,-6597253747616490125,4
24269,2102620127456400932,2
24270,-1500717993694356078,10
24271,8559706770721237351,7
24272,-8163467676123121013,3
24273,-5578710276448545968,7
24274,3693993916719889635,10
24275,7574026807156259724,9
24276,-8425613571467466536,7
24277,5767208946141202945,1
24278,-3623805009491188861,6
24279,-1227514351399368403,7
24280,-4376325400613266986,9
24281,6890525009097232584,8
24282,966701165829339222,7
24283,1569023974643973322,4
24284,-3534478878490206080,4
24285,-5448878136421233793,11
24286,5234255357396266073,8
24287,-1825484788379131127,11
24288,-575751764405756570,8
24289,7617212294856633520,10
24290,-2738288140326513160,7
24291,143076221570600994,10
24292,-8994179438630314572,4
24293,3339448961204214580,11
24294,760747426901347146,0
24295,7182533097090578667,7
24296,-8686818469443654610,9
24297,-8968592398578707495,7
24298,2571649607720176376,1
24299,6342754642646313388,9
24300,-271065117703553414,1
24301,6424939844977163364,8
24302,-2692475780877135440,5
24303,6438869537931561170,5
24304,5719095098161219396,10
24305,5096657683218100453,11
24306,3268016471685701327,8
24307,-1965994797113280876,11
24308,669825163097754557,4
24309,-6306976187415972523,10
24310,-5127987751001794441,2
24311,7317699762485567862,7
24312,-2115134996925191634,5
24313,5213682368178686146,0
24314,1528236885337798405,10
24315,-4046798930034824272,6
24316,1688041180585669445,1
24317,507403068580609581,7
24318,9125564832896267200,9
24319,2314493765555831574,6
24320,2265884296748523368,1
24321,7753437881670667915,2
24322,3652125245619146066,8
24323,3656852008637766999,4
24324,-5935411131112829781,11
24325,6440813090247243916,0
24326,-9099079396602537376,8
24327,-4577155977610143811,3
24328,7595914372984889709,1
24329,-8007475719243926233,7
24330,8429800890194944732,7
24331,8522618421597953014,8
24332,-2804867848188671755,10
24333,-7257931054888098716,6
24334,-1267922126392467729,5
24335,-8400197013244957410,11
24336,-7255118643249199323,9
24337,-654513165827023549,3
24338,5418492217213012255,7
24339,5467248893127130481,11
24340,-1086950066179571212,10
24341,-2612963501915224271,10
24342,-7945987863310277357,10
24343,6058448865038211363,9
24344,3702536650857002197,0
24345,5245858896679577619,7
24346,1652109315545540761,7
24347,-1889033480958016238,4
24348,-7876443132002312622,9
24349,-31401954960188663,6
24350,-2170252216304225577,11
24351,8467998182915568799,3
24352,8095101105746320490,8
24353,1504543542154227669,9
24354,-4646635303081216039,2
24355,-3935652271925844106,10
24356,-366834356700881502,6
24357,-8372436181935226873,11
24358,-8859527139217286355,3
24359,-5900967777424086,4
24360,6090310796599938899,8
24361,-7331772315156208827,6
24362,-5408199440005841960,3
24363,-9006849897428129552,10
24364,3093347498246237246,9
24365,-4478793803614584475,0
24366,-9054457302185579257,5
24367,1041472834559174911,1
24368,-61985006801868956,11
24369,-1407669367877111416,11
24370,891991970577080668,0
24371,-2945791673291374299,11
24372,4555701824547487271,6
24373,-3087576479396356885,2
24374,1111275440929013197,7
24375,-1017747728250438804,0
24376,-6264970622642920632,6
24377,-7965517259749851176,7
24378,7507270603885968883,11
24379,-6667627373988936346,0
24380,-5297109530264056439,7
24381,-15757824106214834,10
24382,-830396949922651513,8
24383,9048038864208127505,1
24384,-715309075957255122,10
24385,-3250224523280528514,10
24386,-5301058918687622385,7
24387,-2332089898988374684,6
24388,2220993552035694582,0
24389,-6825999148095895140,11
24390,3208899805237522654,6
24391,-6112814561836081443,10
24392,-6415648434661469887,7
24393,2059851461598256912,7
24394,7836966948431662895,4
24395,3141506342410079155,8
24396,697707173988927898,7
24397,7345406046953004704,11
24398,8889118669918545825,4
24399,-5079654337327320124,7
24400,1867265979442819230,7
24401,4430956946548434699,1
24402,1188849635805268059,10
24403,8623969984209999174,11
24404,-603774875040636602,9
24405,-8208984066215143074,6
24406,-5782321716902249433,11
24407,96925505786556226,8
24408,6516447888552207700,11
24409,-8490064820758470550,7
24410,1511452914355625426,10
24411,-1940646826791103347,11
24412,9204482140835867624,1
24413,7112352111531346144,3
24414,319942783031850109,7
24415,6771994441426763507,7
24416,7053834022222682947,6
24417,7931706866062055549,2
24418,-2032922352338231030,5
24419,-6368516451443401755,5
24420,-8524876567880357050,8
24421,-4362406463216774107,10
24422,2591980298294450428,11
24423,2596236073101272832,9
24424,3132032069786102956,10
24425,-7358815736255675018,1
24426,-4562753598957475687,10
24427,4121916042077363290,5
24428,-4098211844732212631,11
24429,-3750674289736089428,8
24430,-4047091239451547677,10
24431,-7657894130716884100,6
24432,19142393772863132,6
24433,-7429291073650002146,6
24434,-6334396447361198607,4
24435,7222864960620278120,11
24436,-1081974564508941668,6
24437,3650938144459632894,11
24438,-4201598495877605019,6
24439,-1659130764355756500,9
24440,7049223549409704277,6
24441,1286880404383391973,10
24442,8115756988440392617,6
24443,775926758426714921,1
24444,-3909074704513654898,2
24445,-1944912758996816947,5
24446,7509934694643403802,9
24447,4132397989226156904,1
24448,-4271020192354779571,9
24449,9084271845723377364,9
24450,5369134810474076295,11
24451,-954988606280158251,4
24452,3972622235078086149,9
24453,-1764417905686687539,8
24454,2721353964657275162,8
24455,982427654903267120,0
24456,-5434305103033587755,3
24457,3819605712723683335,10
24458,2140982966387684209,6
24459,-1319408402387153833,0
24460,5625126354032416667,2
24461,1154423714048560672,7
24462,1066881095328964843,3
24463,-8933985086099703348,4
24464,3466774640929846140,9
24465,-7390281042131551459,1
24466,-1849096509569459898,10
24467,-121216896683109410,9
24468,878891754998989228,8
24469,-3466699760363269700,8
24470,-3525989627305814474,0
24471,8387916104263047345,1
24472,4542299528678100944,3
24473,1687842023099345190,11
24474,6666299284550885153,7
24475,2340780145824999852,5
24476,-5166167245115139987,8
24477,1953608152475795587,10
24478,-8437449284904044030,6
24479,-6706723293414537964,6
24480,3269886562898880277,5
24481,9131791013624703462,7
24482,9038478975364415445,9
24483,-5137141868566162590,11
24484,2853196806721834280,4
24485,-2518872983997142157,3
24486,4473431835626722066,10
24487,2243308387353943598,10
24488,-6314805931449128921,8
24489,-1617792118255990309,4
24490,-3450572455909060408,7
24491,-8570120629250366453,7
24492,7530081084852909180,11
24493,-2145442982868034765,11
24494,1390527144727884365,4
24495,5751703617096073668,10
24496,-1984416580282723034,1
24497,-6240157529899022315,6
24498,7379496501298403880,10
24499,-31972064138263473,3
24500,5801633604137367109,10
24501,3305693028939375792,6
24502,-8169456292517011970,9
24503,-3419759584302765406,6
24504,-1237428780003534894,7
24505,8712584325722394084,10
24506,6898906870256272563,9
24507,816712752560063258,6
24508,-7955765679679271018,7
24509,3372891424283725248,2
24510,4290774508407889393,1
24511,-4140131057515869338,5
24512,2335339700269364726,5
24513,-110271136589918713,7
24514,-7204083405604618244,0
24515,298955336287483527,8
24516,7127323849901820692,9
24517,543531363492625008,9
24518,-1191859338930216978,8
24519,-2650136936405753126,6
24520,-2840106493051452246,6
24521,3012171374953606977,0
24522,-6927725227090417860,8
24523,5126706788921846563,1
24524,-3078453587709511741,11
24525,7024677545823963238,11
24526,-529957958898568409,11
24527,405062854660929802,11
24528,3149272521950985844,1
24529,-40072427596818717,6
24530,-2913678480273779695,10
24531,-2020718000474327592,7
24532,-6934576980358837092,11
24533,437015933753563283,4
24534,149859051613337776,4
24535,-4983825262701366468,6
24536,2246650635258824739,8
24537,-3133428396548444707,9
24538,4422647757443534362,9
24539,-6107699314743579438,8
24540,9219958455132520777,2
24541,-8863624113114158610,3
24542,7619351592138587541,10
24543,4420819740737722221,10
24544,1504821520584800893,5
24545,842628053719175159,0
24546,-4351890519068872481,11
24547,9181971593911175932,4
24548,-4059399857749852639,7
24549,2802379683093167333,11
24550,-855637818269134097,7
24551,-47354663945705093,11
24552,8136413654863579577,7
24553,8906690771019068173,4
24554,-715407414388102062,11
24555,-7836878827248904540,1
24556,4863445775778969778,8
24557,1342236703002088789,4
24558,-486823214288301971,5
24559,-1497567757371616051,5
24560,-8743615992992829024,5
24561,-5540477681501200908,6
24562,5367597140587270421,1
24563,-8536822580133425895,10
24564,-4547423135977378153,9
24565,-4107716673691800413,1
24566,-9122476014594244201,10
24567,-6713524414391022232,5
24568,1217460618716897104,10
24569,4298385149143923403,1
24570,8841168823608840040,0
24571,2059297603935049620,8
24572,-6589453603341671166,11
24573,1488727969322821883,7
24574,480391167684441523,11
24575,-1904494323637235488,7
24576,4106891915295292584,8
24577,601186799592441034,4
24578,-4125439481174123673,4
24579,-8946105621035993887,9
24580,763410460929907549,4
24581,-1453002926984485545,1
24582,1075737164381541308,0
24583,5860585577030252837,8
24584,1694424041203201012,9
24585,-9040761450703592295,1
24586,-2568229769719637637,7
24587,-369876354309829924,4
24588,-2541853963328779074,10
24589,1254091782277803740,10
24590,-5705378425847857055,6
24591,-6698961630057092972,0
24592,-3969208337482660044,0
24593,6619622719373568386,0
24594,3238009352149731868,3
24595,4801106609591753550,4
24596,-6673036690917776110,0
24597,1539112462777300415,8
24598,7696043689790478090,4
24599,-1390268314426193164,8
24600,-2397903544018665436,0
24601,7206434933665494243,4
24602,-4933828371354350706,1
24603,7158387761062647856,11
24604,-8582435444622774446,2
24605,-1400623650293542809,7
24606,-1552795028271963478,9
24607,2656960767758087719,4
24608,5618193771968528413,10
24609,-5777082480441843937,7
24610,-5033567042075875600,6
24611,-1423482244376238662,9
24612,-1178371132122291628,11
24613,-8834874189017313816,9
24614,5647172109663682608,3
24615,1876032647054664543,10
24616,-124841636670469430,1
24617,-9154330971622754002,0
24618,4554751583621868466,0
24619,-5468922299884210513,9
24620,3318564902443735405,10
24621,-3674135716039611996,6
24622,-8593987297699439493,7
24623,-1206205401602925821,11
24624,-98534666855919482,4
24625,-7958998345196458981,9
24626,7927931667947856906,0
24627,-5813843538518166778,10
24628,-8510733628626864997,0
24629,7909906551263975765,11
24630,-1459183779638053875,0
24631,3167532649350238825,1
24632,-5181331503077566432,6
24633,4572654019464933775,6
24634,7773809107520762776,4
24635,4614501649961248589,11
24636,8712741251818261960,6
24637,3749648228139416693,4
24638,5014760923648486338,11
24639,3803897104140635845,2
24640,5205266935754662462,8
24641,395902590851457094,9
24642,677670557158563987,9
24643,6494711304418137334,6
24644,-7946168494070789620,3
24645,-1443596674095196882,9
24646,5247225139940380794,4
24647,-4064241417747271003,1
24648,3739653641156240220,7
24649,6325766705371541841,9
24650,5812833271686998858,6
24651,4643255808198817471,11
24652,913650033712190448,10
24653,214024526089316678,8
24654,3217844381824105220,9
24655,-4984217932949035294,11
24656,-761529796459764050,2
24657,-4613957353041039335,6
24658,1717571102391406557,0
24659,295642022949268651,7
24660,-3347442782110079230,5
24661,-5778600911732361805,9
24662,-7714786787865799492,4
24663,8274333919703501420,5
24664,2825149398796907760,9
24665,8589972834947201469,7
24666,-8706351893454717958,4
24667,985343554649646987,4
24668,6474107262768942242,7
24669,-2561075388758274196,7
24670,-6527316566530639861,1
24671,-3201786639751422538,11
24672,8907693372499966447,9
24673,3414958429153150312,9
24674,-7873464670293012526,10
24675,2478057952606237612,9
24676,-8517301287380015038,10
24677,-4562868606216655042,7
24678,-3869409903647768681,9
24679,-6281019940591463022,1
24680,-2156416876715377430,4
24681,-2166524804594618448,11
24682,967045589177786257,11
24683,4170263833139752944,5
24684,4098190276145169558,7
24685,1899270615621093757,7
24686,8225935036682919649,4
24687,-4298823463622119089,0
24688,-6218213149415277175,7
24689,3112198833518912639,7
24690,-8067432789927831268,5
24691,-2420255959375706695,5
24692,-4069763875628861681,11
24693,1775635294653840665,5
24694,4230081133793045715,0
24695,82747801649063477,1
24696,3162335631035096623,1
24697,6828098806413178792,0
24698,1538289826525989821,0
24699,1921805652139813022,6
24700,6709497115750482829,2
24701,-8617503367917252519,0
24702,-9047706359521386446,2
24703,6041547798572032641,6
24704,42906251717170705,10
24705,-6919526751652655172,7
24706,-1746923881767342449,9
24707,-834309733533901673,8
24708,1799412178779371734,5
24709,9126237162577644249,10
24710,1960354738996596022,6
24711,-1799303872155340892,4
24712,-7489220229451718027,6
24713,-3012273801735093063,0
24714,-8566597456681921268,3
24715,-6476858702356840822,0
24716,9072547101561585895,1
24717,8716375806797459012,11
24718,8216788919472386402,9
24719,-8186602734977086395,7
24720,-5128306557946749129,11
24721,3819413611812094339,7
24722,-6995425684060383790,3
24723,1984038765371348436,3
24724,-6416568751053156895,5
24725,-7740060701095229924,6
24726,-8881071865742467804,5
24727,5912089485116979818,3
24728,-1348656090426986369,2
24729,8598928017931436973,5
24730,6324532645377881520,8
24731,7629129195703454675,7
24732,878607830192886515,6
24733,3933669575390941232,0
24734,-7311749369550411103,1
24735,5327375359277073958,10
24736,2916213203476019136,10
24737,6897026962391084534,5
24738,1908111448409701157,1
24739,646402920327780034,4
24740,-3927905525213459148,11
24741,3340060979245579586,0
24742,5642002162138626702,10
24743,1608780090236986245,6
24744,-5272779023156411177,2
24745,-6363520128189391832,6
24746,1294147261482470392,4
24747,6208275595055370981,9
24748,-3063136021927366939,8
24749,4248604159924686976,11
24750,-2136348534322709522,9
24751,73934199191797822,7
24752,-6679083723326288287,1
24753,722674998328750466,4
24754,4343800213996705504,3
24755,-5521654993427215844,9
24756,-5963692421027555013,3
24757,-6008333183398804890,4
24758,-23366031018699840,6
24759,949497479745294451,7
24760,-237868378299129253,3
24761,-4930428336349168107,0
24762,-3887121608870849634,9
24763,747281537748936063,5
24764,3505381419117672595,11
24765,-3935882187079895714,7
24766,-2696491683874973028,6
24767,8347228818839978226,7
24768,1031569192193680716,5
24769,6643263624234376789,9
24770,-1819276579749583561,11
24771,-6390878276136467103,1
24772,-7169750942019694390,10
24773,5461629579660378676,0
24774,5386314439349152758,1
24775,-4415452693190670681,10
24776,625161064115539938,7
24777,1461422678592913240,10
24778,-5727528055730012680,9
24779,-1986568676939977920,6
24780,-904537387394577103,10
24781,5499945625058249657,8
24782,1624651474087722253,10
24783,1694315538641417929,11
24784,-3955312958571120696,5
24785,905891101884416136,6
24786,8068710950821572461,10
24787,7849257848886002653,10
24788,2129243539719406950,8
24789,653288039433792361,7
24790,11633905353656765,9
24791,3567139596940566073,10
24792,1794759182642310329,7
24793,653643854157662128,4
24794,3064137396577527766,0
24795,-2678975745436251105,8
24796,3308858692645181699,3
24797,129716952043348742,7
24798,2718352748767869305,11
24799,-4499234432531341316,11
24800,-5349871570924061823,4
24801,390066385547839989,0
24802,2709725900694371573,11
24803,3719136972472956374,6
24804,6633477560397648625,8
24805,8735440578404844444,5
24806,-5276508353522536961,7
24807,4375162371860911910,0
24808,-3050196559975655712,10
24809,-2025595386311220408,7
24810,3958567702617247080,6
24811,1281753318275308794,2
24812,-2137054699342817859,11
24813,7924361790764012909,11
24814,-6576774122740816475,9
24815,-8162345594320653472,11
24816,2860794078777543028,9
24817,2249980589510093835,6
24818,3214545032273482827,1
24819,-3782068741432959587,7
24820,-2239880975223904362,7
24821,-1308161069086119256,0
24822,-9024267758504679286,9
24823,-889837673763814719,10
24824,-6550407146678394212,11
24825,-1745544203255217539,8
24826,3651153940305076251,6
24827,-8047215535252656164,0
24828,8542164308784903664,7
24829,-4362788485992238569,7
24830,2952232405267275168,3
24831,1375822724428012003,11
24832,6597270892801730352,11
24833,-8355804150521274645,7
24834,-3620043604192375163,9
24835,-3047622933705198697,2
24836,-6409957227080940672,11
24837,-586348082832941844,9
24838,5404887268325276158,1
24839,5620718665222708037,9
24840,-695368581092759542,10
24841,7418644343504406758,7
24842,-552557339721966332,10
24843,2540718540700539811,4
24844,-3072271677139400450,6
24845,3223431999097424000,0
24846,-5446175810282760838,7
24847,1719871746476952395,10
24848,8295638403324444189,2
24849,3556718748564758547,9
24850,-3842698232355657155,1
24851,-5631485856453217006,0
24852,-3259179837826674159,9
24853,-3927834373422409199,7
24854,7093706758594001619,7
24855,3683213519192059806,7
24856,400038927148126793,1
24857,-3887522633057011313,7
24858,2598994991132487289,2
24859,-4631359996354822194,0
24860,1160654383047585708,8
24861,-7762153406980340481,4
24862,630650527173998566,7
24863,206601163269902432,9
24864,-6657975075933010379,11
24865,-4901463071717627813,7
24866,3276667147381418906,9
24867,-3662328056685727145,10
24868,1752701546358781964,6
24869,-6715463931942650938,10
24870,-6111686881789542432,6
24871,7982084310706493591,10
24872,6313025764365874494,1
24873,641330784972133806,5
24874,-7002988686622763050,6
24875,-4968824142785510520,3
24876,-6569965154288568578,6
24877,6859603009116510236,4
24878,-5271576534713820891,9
24879,-530117794233164590,8
24880,1149211885547251057,6
24881,5766766555788121,11
24882,1005572889653679171,1
24883,8473890839331480203,9
24884,-672527881609567548,1
24885,-3558838578910758484,3
24886,3366891136410866508,10
24887,-3677352086189957843,8
24888,5455604600162850056,9
24889,-2488962648418426989,6
24890,-6804163901481305480,9
24891,675474486171405636,8
24892,3079041892101600115,1
24893,943997942973295803,7
24894,2535203789932397754,11
24895,654728508713398359,10
24896,-3838509001699112000,11
24897,-1654282464023486430,4
24898,-629700002862014835,0
24899,1659910001536312430,2
24900,4200249543372307610,9
24901,-6407612420034733442,0
24902,7649878448891885274,7
24903,3396214697706442981,7
24904,-1476048263427847382,10
24905,-3434968487138218386,6
24906,-1694326732595138851,10
24907,-7891311170909561175,11
24908,7481282434565462326,8
24909,4323289436917542376,3
24910,-5409025134261922033,7
24911,-62334459374671098,6
24912,-5722345264626430992,4
24913,-7827609462788620776,7
24914,-6541468804486391290,6
24915,-2246749957267051474,10
24916,6472802963116450225,6
24917,-6419731962807450489,11
24918,6428182493835307536,11
24919,2039606503655675319,10
24920,-450416320715055011,8
24921,-707072992398702850,8
24922,-7915321098064946676,11
24923,2912596765805442733,10
24924,6828106737575503368,2
24925,-3960575792300572950,3
24926,-9026317892770450219,11
24927,-3606927452885545565,7
24928,3678539090192016434,9
24929,6093009128924038437,4
24930,6219649997182301907,7
24931,-6383976749583472454,1
24932,6818089962503383382,9
24933,-2302974475070324243,8
24934,4816687632811889210,3
24935,5472615963365476428,9
24936,4174600646612036875,3
24937,8419247354380672104,4
24938,8446722641134131590,9
24939,5537227720898575400,4
24940,8566199221796043963,3
24941,-7052858541652675078,9
24942,3458519847692354865,7
24943,7505208151326463564,11
24944,5823470170640296223,4
24945,7430760511068283872,6
24946,3643171157541084673,10
24947,-3533944057916003192,11
24948,2742268324508101618,6
24949,2478961105358574218,6
24950,6049726242620282427,10
24951,4147982515419996786,1
24952,-6912020041242674475,6
24953,-989067345877593039,10
24954,-588982417683176665,7
24955,-6717470267623335240,5
24956,220357058879310452,1
24957,6703232543519770914,5
24958,-7162822516541337158,2
24959,8615492786568284798,11
24960,-3820459578558039085,5
24961,5661846597446223601,1
24962,-8162649153652758034,5
24963,-1246042867126533234,0
24964,7255395506472105718,3
24965,-5443474844154611322,10
24966,-4901303176870332619,6
24967,-3433061233631405742,11
24968,-7191373873808720784,4
24969,-3249732317159866586,9
24970,4290208424463498579,1
24971,-4185727526290491399,5
24972,3878836985198494435,8
24973,-2467017109523694751,9
24974,-3547648791947837275,6
24975,5746267846345876362,4
24976,-5177622983441099217,11
24977,8972376902759160419,1
24978,3161980983542665064,7
24979,-7245035410409998271,2
24980,-7543521399702793346,7
24981,5393908372483961645,6
24982,4432239268460287055,11
24983,-8352810166625682904,8
24984,7711582367307599303,9
24985,316477640017402490,7
24986,-931974139660332087,1
