,device_id,group
43629,-6413892166377687800,4
17237,-4417843078588822260,7
30200,-221979360588926034,6
2967,-3833837329173246306,2
20910,-1755960671248400420,6
54118,4417284801098926663,7
28024,-6884992171808383924,8
13833,8938892872751597455,8
24314,-1404303080659658144,6
43088,2087837243691327435,9
31660,5253905253014502420,10
45756,626933228633038667,4
36822,-7003139764169989660,1
49926,1177295701831748899,9
46209,788737599405008093,7
24370,5759700637598117812,1
34604,-8147023202743852433,10
46134,8556105988707707397,0
41586,-2403560729305419467,7
60497,-4708451572649316099,10
52163,5673120689903374959,6
28279,-34723361653151098,6
41987,281353983110552199,1
54786,-8634964792945591350,2
45278,6598457902524050240,10
519,-1688527666462535726,11
29628,6343530074493427992,7
60749,-4556722866242100546,9
24720,915076870421798618,4
69863,2733762868492633601,9
27250,-7535753731058033498,7
22944,-1296640279858571214,11
38285,6481794979237385775,11
35819,-9038223794158059748,10
22919,3319757060637060900,4
67409,-7643382061820503285,4
45478,-2492120987427849965,7
16147,1878073844084932200,7
70972,6212103636654484743,0
1328,-1373330275853675880,0
5783,3401117844896373696,6
54290,-7438115133761736871,1
16199,-2988786261175232425,3
25007,-6412612257318630091,2
47263,1434181769909046878,8
22086,3386839535234510010,10
54964,-3761991586334835028,4
21262,4326030621670983425,11
61023,-4072740957196459571,8
22030,-4708145731839625682,7
38549,1245595935069765207,10
71037,-3594624024428926284,6
61713,-186112646111476893,7
37976,-629748391724838962,7
13174,-8507419484224291080,6
24592,-2930576607455599051,9
33948,3431426478199002066,4
70914,-268840190121430561,6
65590,3651153940305076251,6
42455,8050601856943746221,9
35946,3196818499682400071,9
44290,-1020024146557862632,11
12786,-3985703852279171281,8
1258,-7516713034711112485,7
50129,-5024916461234943557,7
19804,8966859046494589383,3
43225,-9045951574377684216,1
20438,-8907202230497206945,3
35727,6789758235856435368,2
45072,-5452296576472749332,10
29559,8863645243422614312,2
38163,-3517405363738086263,1
17319,-8252039985461450720,3
29236,-9124308220957381253,10
50519,-3659601957740130897,11
73247,-2767608268647672560,10
24925,3680340485573843862,4
39499,-4649225570879033139,11
72375,1186291463176764133,8
42731,-2998955715756104964,7
4855,5900209842254290256,6
74251,-7231437675170008675,10
53337,-5670216175825312664,0
17238,-784992455794419690,7
2683,-3957335834219971210,7
61432,-2858573625622324446,3
71249,2056788055905916844,10
28018,-6425783614936714638,4
48185,-6631323945701001580,9
7624,-6450777430175516470,10
55999,3059065063155439637,5
33679,-8198744571978215069,10
49960,-1157392154642719755,10
29697,-3992437806233192141,7
64562,-927315601370273178,8
11826,-2307627216139151416,0
73462,-3279560444139093330,9
40829,2266350483379413359,0
5456,2798615262968731354,6
23841,-7657227575294197296,1
49196,5595729315258231658,1
5559,-3689278900858738239,10
23445,4444190896087596984,3
68150,-8681748250668342973,1
5771,-7113190294349630364,10
66237,-8930344956501495392,7
60042,3584183993238829229,9
47075,-930163358390693288,11
3478,-8138533923615796779,6
42353,2553430831221421978,10
9138,6477840506181412084,2
4456,-5094500080236915420,11
72491,-699093908145611880,5
39631,5357083065965006172,9
38792,-7919704733191282751,1
62331,-5212916405624474223,6
60017,8903463043112702310,4
71804,4694415030996419354,6
60377,-2558606557793353204,8
25550,5955206069238694156,11
43165,-2618738577657609024,8
51062,-8231162992176091807,10
61655,7485411261241438220,9
25234,-5090971735024502428,5
66308,-3502011305833219151,11
6317,-3959367799365970503,10
15171,-7650614435282758405,1
69869,-1716204504840127782,6
73597,739931974455188386,7
31117,-1746152313387320662,11
60992,-4186027363228805859,2
21494,-3414489027681739389,4
38254,-4373933268079172961,10
53838,1745756692762237597,6
37488,-260363917067848534,2
11878,-4060926546628830496,0
48110,6067574152144912825,5
54401,-1848281674607153373,11
7305,2226692102127787331,11
65393,-775562619251009431,4
21131,2342854478094584425,6
5513,-8541478960219090310,6
15475,-4794131795354604085,3
42163,2912800168293743337,9
51672,1597708111990990728,5
46775,8862397399361985756,2
20949,-6334396447361198607,4
21116,5518300326565886087,10
22501,-7740660456557032205,5
46784,7145725565276583637,7
42611,9101477016353437994,11
65497,8006171939137230857,11
7595,-2117755266540809731,0
51190,-5613442159482658548,6
51202,-7342644041725823086,10
26591,6085757287710417017,5
46269,-1864429507807190705,7
13123,-921070929250396956,11
7289,1080881352021155951,3
32810,-9050135154902524247,7
20785,6559655970925422783,4
73904,8194227370643928603,10
34898,8136038966959523005,5
46728,-7520005173667285541,8
39763,1845016119126710233,4
27773,2195962662665902029,11
60018,-8635261985323640358,9
13872,-3311206085968353143,7
32286,-5749758255090784053,2
15025,-4001838782709297072,1
65518,-2082393564640444817,2
11143,8249839980918876078,5
10824,-3814956763625961329,0
48767,4786806863191057727,9
6582,-5175066610740352723,3
6136,-8400232619900354703,11
69068,3320520351625416711,9
58797,-1255245288353736972,6
45524,397659802484267550,6
54546,7187724397544978713,6
38985,-9221639938103564513,2
1734,-8452084474095682798,7
12249,-5968589555669735043,7
61591,-6923838371177212366,6
10902,8920325925448261971,10
33687,6815868784671225470,3
26253,367173766040888135,2
70934,-6105954322553078149,10
11915,6970524797840922916,8
13786,-2812185701805074462,7
32583,-8160279466396259639,7
37951,8425019200405680264,1
42849,8484677653920263238,6
57752,-8647238531873114531,2
7128,6298402409959999163,4
55034,-6506780997048140203,8
13643,-3367822271504581724,8
73495,-72537809078514721,9
45229,6913459046664054324,2
64426,-8934401125724794127,3
59794,7779914737191611811,9
37175,-2165817115559832664,10
55415,7495839068494885311,4
37547,9130064645416147196,3
44227,458695762914000942,2
17296,2258871478497110110,11
42779,344580441918398165,7
49724,7743219293296205681,6
48209,28321122438825035,8
29899,8543378539174082004,7
44305,-20498131998947776,0
12906,-2996014839502014128,4
4890,-8388540415211352906,4
59158,9003082011124657833,5
12578,-5018345108979590723,10
4172,-776342710727646735,5
64672,85127171685817401,3
5755,7034973479321672262,5
46912,-6908741980914867886,5
64513,6324532645377881520,8
49294,3556576015004900603,5
27837,6555638563275879508,11
34756,-2639890039457541519,3
14271,-1443530678460383760,10
73023,-3969710039501267034,6
73626,-7710420265114731242,0
59342,5972999215563708836,2
31982,93640501578329909,11
12448,934577145190973218,11
6364,-81916808176377372,5
65666,5355223102237320876,11
10367,7142850053438055260,7
9758,7660933799154969754,8
36634,-5859277291418131175,7
70513,333735485212587401,8
10173,1869577308086557056,7
10620,293661087677071083,7
23182,-1553136044540221503,8
21481,-383289527665717769,6
16132,-1458904923036963816,10
72559,-199906943659301276,9
70220,-8641586253794777679,7
69281,-7978074662235910582,5
15923,6414706262823570143,10
44309,-6925325342304611948,6
2678,-3794621441265859613,11
70733,4661948884456125334,6
61798,-5274074162629900363,1
37046,-3981190264286835535,9
6802,-3416175784412506274,8
17055,9165259934784528218,6
23116,6528913873933577008,5
45758,118708787515183524,3
60368,-8683069506488719953,11
48103,9002646423198335722,0
18200,-5198511113150266249,11
35991,4855189209980954683,8
56596,1222337694742020325,7
27151,-4067583237308417483,3
30040,-1150227437628309994,7
26507,4441681716429001368,10
38406,-7498699284690612094,8
71326,-3208527072740745200,9
24552,90982446876358976,9
9330,-1280327944751299061,7
50665,6690931827048339757,1
13502,-2255756147975918206,2
69468,6623638674409122894,2
46677,3900808152500524335,7
64492,827650925066784053,6
71232,6897026962391084534,5
56591,1120291072041649876,4
597,-6908175429289823652,1
60723,-8841479440063719168,1
15120,4478607010660985689,4
31457,8158357289830838172,11
20621,-1282589300911682488,9
29823,2694526682291961127,10
37988,199241831608824224,10
53705,-4422480643617661155,3
53306,2398302894732776726,9
16475,-3483918505176332546,10
34650,65024724844628601,10
41639,-15074501141395460,10
6169,-8750656704128843455,11
24859,6996618347268932902,0
61440,2511374604476133525,11
17041,-5848135568183204452,10
18530,7468002968341583450,1
66230,2416148363015334670,10
6398,-1768479969085042127,3
7100,-4895418288010810799,5
16339,-839337822867185268,11
33314,6794891584988701013,2
2820,7601108005385645545,4
21601,3800972202542984033,11
72254,-6563868879345982426,11
11837,7731649505823980543,7
43875,3989764521476916847,11
69700,-6353017750825613021,10
14932,-8129090830422804994,6
73311,-3995041352477741084,7
53457,-2033231202949769313,10
51407,-1043582137859594915,10
50259,7208071110225629706,9
34622,3087400737935143890,10
67676,-487518477809194598,6
2155,3681417169062363554,8
17235,231330773352868345,9
29760,-8491235757491797161,5
48091,2605340497705672989,8
15489,-3870078108521735277,6
64649,2623732926076389991,6
49232,609957979390329385,3
42816,-6639927958162546703,4
33042,7185614286748259376,4
52339,5933162473709684431,5
57940,2170048083324177533,11
20532,-6061951799687760540,0
72830,-5376968957007372543,1
26683,5662687762508157731,5
1951,4224324148054571282,5
8503,629214798998988936,9
44917,6276992525243228140,4
6971,-5863315423418872801,1
65765,-5713743474571903141,6
38359,-4877900228465056912,2
57199,-2193477234605968159,11
5095,-5169391674167693099,3
67529,1503249297342066383,0
6481,-1784891052369582459,1
25173,-6126833139840279053,5
40628,-7326973839254419593,3
59748,-8681021193280850262,9
74531,-8386019232049676130,2
22156,7398634714088908808,7
50279,3508989809324087543,8
70444,2416638745582125584,10
12065,-2458232294222567044,11
68272,-5025761242161333955,7
32170,1233597735716890584,11
43271,2364769802555161475,6
56772,-3480193252849979815,3
15052,378519782069903792,5
22177,-8778252103108932084,11
52164,3023290771172340494,7
37235,-4840023369175113393,0
25333,-2968758570160906005,3
43791,3348421425021683424,10
14210,-1190312201211849858,7
36391,-5430548436558373706,3
3406,-2978456654629239227,9
62576,-1262337482509332619,11
53453,-8572299034701364788,0
56141,-8595350621942526784,3
29512,-5686374261721872893,11
15089,-8759298630160670202,0
39445,3415020226148524222,2
64010,8769781260256989340,11
62631,7973810041440251563,8
70993,-7312328304648475581,9
60188,2531438414773181094,1
60830,9061495042430235724,9
26886,5714005185281286914,5
40044,-2072334035813475178,9
28052,-533991690183200256,5
36660,-2156416876715377430,4
29489,1191882805461877286,2
41075,-5253875708516248632,0
44878,-3221728639017824229,8
44063,-7281956285640661518,10
120,1704840088089510706,7
72422,1053716841535471992,11
38803,8476787312781485881,3
24299,4911531344199765098,5
62663,5476942631667879016,6
37118,7165952813616997302,11
42355,6075754678265946232,7
47946,4908602508490640065,6
68806,6803500620254083392,4
68284,-4837800710659847435,2
21100,4903830458529121344,6
12996,2646318504059558168,11
73580,-1429815898450301783,1
59275,5721943777193767029,11
895,-5405351299656191128,0
14247,-6792939493866828479,0
34842,-3604985656362445229,7
25590,8062594526988184947,5
26371,-929211585692938282,3
5849,3612718106284201215,8
14415,4815677448933994670,11
48720,8027697517532889701,4
19074,7674787260940314509,0
42122,3522762412642290412,10
14780,-5766198166241683259,1
36358,-5966394318852845855,5
34852,7286425970060798245,10
74016,-9174872850799421456,4
58189,-627710749060556991,9
2320,2452872769305896656,11
9657,9144555328077068033,7
20012,-4089920472060702540,0
50186,350200923152075694,4
73770,-6795754198705293523,11
68823,-9028362278437561955,8
42972,-4459936446425957694,8
55577,-7442749635631233153,6
57167,-8195627007944529572,7
55585,-5487703588977434785,0
44230,-7936934768934825590,11
70418,-3906289083390488814,10
5642,-2552659021742875387,4
46808,-4404491541281369536,5
36037,-6182035110880999538,9
65193,1545210880267473614,7
43004,-8380320801564693860,4
5986,-8855083362896552031,3
60635,-5132274138022368347,4
39302,-5689275039750182000,6
11375,-3145011628512222178,5
40617,5315000979302666501,10
3533,288761915094474307,5
71857,7869542580497937572,6
14938,-8351903369341328730,7
63422,6083697236620677838,8
72811,-2499165889808838346,4
50434,-4021119177501389370,6
72196,-6529570846132994946,7
62575,-7445768044780429225,4
17919,8230140327302892625,9
66060,-7567402485735900406,8
62702,-112010607857398103,10
17387,5839241523709253965,1
70534,-6943918318265075210,10
41334,-295303007099715025,1
53325,-2679074157879761667,0
63503,-6820699675296211710,9
22709,820043711181268845,4
16748,-2778732779853168382,7
36539,-7036950919892810658,2
24513,7962168740726461850,3
15906,2272553835636878154,11
11872,3516007766582934269,7
67697,1036100338929020211,1
24635,-5463647638728001757,10
48998,8449336971652350852,1
12287,-7582607314122487266,8
50872,-4355339152891444342,9
8721,6369843833751496250,10
12044,-9036654298695935996,4
40149,2768390138444160377,9
25689,6335565594523711946,0
41032,-7544647608482061152,4
55282,1303008942798153879,9
21606,-5162177341269297903,6
25665,8473772885421622964,4
23156,-3164138616032194764,4
61237,633436507668615457,2
34689,4561349602414276052,10
69379,-7575022874097071727,10
38689,4461348207808337813,8
70282,747509943496785644,7
37561,3895500702248787454,4
64979,8116306618177384282,8
13598,5931387221476760402,11
71259,4718527673974029669,10
70551,2738014867564681358,10
11795,6624203322027021041,11
66550,-8939747905316946109,11
36107,1424359272473265548,9
8534,6045271668549905146,11
71406,-2882743324945896188,6
68164,7473179227458916857,9
22452,-2448825698237604136,0
22008,-3305795834993830980,9
7872,-4615470013392280305,11
19924,3689781783150697802,6
6724,-8470573064827164641,6
4635,-1662159297549645233,11
10555,-3869400343994499140,3
23091,-9137123892151396745,10
61120,-753533636661752821,1
40012,-2301845517609705164,10
38984,1950605741605519022,9
71106,-4977662855551130238,7
55392,2874075158330726376,9
59629,-865511729448650649,10
32157,-3467999592165216894,9
54836,-4372182124398775192,10
21040,136870037530914956,4
64382,-7123153447800982943,8
63164,-4824994589602214440,11
31559,9052513160023385894,4
15765,7958124550349685396,9
13793,1284369621760172358,6
53046,8615863979275473676,10
40299,5934859688215758258,5
47608,-7819569846573476579,3
6158,-4223579112195788138,11
39563,-3901894988830598057,11
7812,-2053271398590802888,8
52959,-2419773146701512608,7
66928,-7045119524579265989,6
65948,5884831285788342877,10
34563,-5452407123854876668,9
41723,-4333445379056235291,10
37571,-5220149353338707115,8
2051,2404119888316687814,10
29782,-5585718693005898836,8
18917,-6435067825943489357,0
403,-8587610512543135636,2
66365,-1381759977294596213,10
17700,2114659220808360339,7
74154,2046328821534201160,6
68389,-7914233231250598151,4
48357,813093809168662323,9
53180,4938452029165860614,1
65208,-8486845431060837989,10
13047,4957204203655226192,6
72785,2888924313170880150,1
6713,3808747726168214598,6
25597,2914064813421997558,2
28350,41567893676331554,11
50846,-6077056386599131231,7
70298,-4970588399521422560,4
58982,-4543117867537584700,6
9054,-6910651408072148429,11
57374,-1441674161052134138,6
36647,8813429221807309021,7
12850,9207167332572669662,7
42693,-3406943119008246041,7
68899,-2481973789261436041,0
26897,-6303474568899221692,11
54205,3208899805237522654,6
50617,2706593604387213290,4
50612,-556719650402605514,7
67985,6735096440209635890,9
60946,7716202476076153444,0
21110,3346151699307869470,0
19170,-8267700379036841015,0
45685,716927088446399518,11
2086,5284265492648609308,5
71480,4750388025838450845,10
25386,8012501920184449458,11
47167,3962814277913667754,9
55211,4952253758250185962,9
72139,5099593656858119788,11
68204,-1920003791814055608,6
74525,4266543093612112216,7
43698,-4949693952977432540,10
55760,4645191549702731711,10
20602,5979616769262588998,11
40042,-6551700933085252694,10
55684,7360247461770843656,6
15830,-4601297836614006741,2
5135,-8553486955840465653,0
48814,2886212820807691541,7
7784,2752389202746899798,2
19298,-8525726351704518758,7
1266,7182346104143692228,7
66569,-1732604760677671890,0
40965,-7006138226710080355,2
54882,-8356861801638927287,1
45750,2068246803376126702,0
69187,7991277578169481774,3
39627,2719056735257305700,9
27327,-5389272277383273717,3
61205,7738228460038617121,0
39091,-3466699760363269700,8
28376,2907112127702652290,0
3459,701603771233883869,4
42109,-2936496053482520449,6
11871,-4530217271348726332,0
48506,-322994254409996543,2
48717,-1457515001936992304,10
12432,-4596021479659183061,6
71322,4943576200061457107,10
25844,-3067184284632563599,2
28469,356805775177717691,9
54884,-4667350978807350202,10
70944,8856764050243974156,10
55769,-7768678215929413871,9
16375,8449374328580496397,3
13081,-7896863210193209490,11
34154,4455168311413307896,9
49548,-1141166357839781805,5
25447,-4383739127824514041,7
27554,-4976174166757074216,11
66423,-9027265885642719986,9
44566,7113624161108279977,8
54906,8538859766850224526,11
34696,8297400808733032510,11
56794,-4009646302939623624,9
25928,4423955802775258930,6
23246,-2838472637543177106,1
24016,-7599097220351081686,10
22107,9097621394601104385,4
10712,181998757858543632,7
24968,5439992800786077027,6
16886,6016532410541635127,0
55010,-2981279998197070655,7
69561,8874845598439902858,9
19682,3901454313031961331,10
1147,-7901375880057779645,9
17607,4538214228005486657,8
32684,7958896869714680354,4
44962,-2867232556757712652,7
53563,2780061985112051822,9
47193,3423133283152139074,6
5526,-4593399502015794046,8
38621,1537642914311592660,9
40089,-5253535387743120347,8
45946,-2055604566034786493,7
40756,7667706431615627680,8
148,-7464543035045993775,10
8181,5708013177161596530,7
28790,-6999490193511326428,4
70399,1835496818513242992,9
39950,104923517675810291,1
58776,3164480867811549823,6
5940,-6327553485499434571,9
60841,3889930027762477277,9
63700,8908009333829640360,9
58377,-3458419215028045658,6
52792,-6427186534071296086,8
9093,-6947090473341624723,9
35094,-5437211125577148842,7
74189,3447964494702156422,7
9947,-241204943626782751,9
51245,4068863220423772410,9
30383,-8674524709309236301,7
16566,-3179195343307586644,4
70187,7706435317881542700,5
69866,3150512478932221765,8
37677,5737699478740867190,0
70050,4599269752569194729,0
73046,7907786042580704904,0
3442,-6834701064282691164,9
43688,9154312538047185421,7
47826,4707346321609064806,0
7527,1089750097069204988,10
72722,-1352682415864672829,7
22045,7672375135699868101,3
4598,3998950325388704209,10
42157,-5500080056924184120,4
37194,8671712871329177065,1
22862,-667304332070651637,10
23763,3260268125917921704,7
61290,8306215915330831872,10
18044,-6868504366482437377,11
35118,6303014713801483204,6
41857,2354487357262651825,3
14907,4473364170986557021,10
62956,-4860630072653787886,10
41521,-326555856201435837,3
14407,8364109775931170915,10
19401,-119779160880274439,5
47328,-6506583334681525092,10
48397,-5331422924206220077,5
33953,8249518032984886458,1
60974,5376172438165259196,7
55292,1236321343556856200,4
45867,441291196753213973,4
20143,2409843654471244576,11
69100,-6694424573577602114,10
6654,2159994979707868595,4
1724,-5705378425847857055,6
73930,4174245046193362807,3
35707,-9113206895370189045,1
38810,282723060580691300,9
12585,-5704854897868417399,10
24194,-24389315423665861,11
49840,7390161177241084083,1
50110,4468819202141213008,9
72427,175311142138071935,7
36783,5413631116661641463,10
34050,2618456394726523587,8
59151,1546548155803130298,6
7585,6817486232830730029,5
27537,7676853646256224603,9
34019,1775250200310341137,6
48944,6061136154758022356,4
23851,3945993226632743474,1
34902,-4763782798726247833,10
7709,-3214635607065948833,4
33790,6403245578619426753,11
16007,2956229632832652908,9
23997,5690791639589981600,7
2302,564491539854476891,10
14782,677670557158563987,9
67037,-4962850183495050908,8
34590,2359893002417499678,11
48889,1174550518919173180,8
30153,6027483453096559925,4
5611,-5203432551509042093,7
21787,2957160217223104972,7
37719,-3777512593645363112,0
20441,149166681215514684,5
3117,-3361636331329630929,11
12761,-6572450866897285634,7
6774,688041332569025274,0
10190,3520341859316793137,3
37290,935108573271167392,7
57880,-5974209335693948754,3
56925,-5368502937720081515,2
25395,-2999484384672319370,9
65179,1429843849324060261,8
48427,-3370193224856922699,7
70508,3849169624975406378,2
35373,-4559630463107049400,11
1029,-868838219880011731,7
62519,1747038769854936760,6
60208,-8845865784500923546,11
21233,-6119479890881812702,9
64470,5563606335961927931,9
45904,4930346631089270438,3
32913,1837495336555659516,3
29608,-675254131672790428,9
41398,-6756689004444495357,6
28319,-3066886262176419738,9
43426,5542653485297060596,10
30508,5951241348350205020,7
52392,-5764738804594657116,9
52268,1363009175907838226,6
67148,-6650940120028147661,3
26009,-5389192335189722714,0
7918,-3930933122053848133,10
9579,1438527984083302829,7
17166,7759023729938569254,0
42115,-4504866241634401163,0
18718,9078266910011999753,7
32389,-5398632149418942914,3
10910,-4534731697824385171,10
28330,-2761479742115006168,3
15936,7350250715564446309,4
60309,5931551138984057221,7
26687,3708495145980428107,10
72813,6041530774202874527,6
10747,-8779082963431723273,5
67090,-758661496051734115,7
34358,6259025047065217000,0
38685,-7320377055175039336,7
71890,-8542453227605286395,6
55012,-419881601745094276,0
9098,3251295360741621026,6
16578,-2108569814949651208,11
3678,4739747166004380956,5
17217,1310232662738797151,9
22157,-2039649003998173801,9
25839,-6672919017562988343,2
53,336916678843446187,4
54799,-8020210990354866351,10
58589,8133011260464225057,4
49121,-8287075276429723181,9
11584,678858783751530303,0
27830,-7008452424755050584,8
49478,7752507241977295614,1
38769,3729175780365251548,3
71564,3248431829988717029,7
29464,3679294231390035599,3
38195,8701043590429048139,11
63981,92253795511102805,9
57148,2743336826335701281,8
38476,-6233536921709497001,9
59770,-1117244466365083649,7
7671,410666995456490769,11
6895,4131484019843989943,10
4850,-1902209721919706649,7
37934,6553900091863696586,7
31421,7609629929801669139,8
21717,-3739256022094825218,2
55383,2705752300491081346,11
31990,8562305220779627711,4
12129,-7645495971274349578,1
73042,-465104720331523382,0
42720,-6867381364544520088,11
52564,-5683373498778305593,6
35092,3984327136977467924,8
57737,-2906913898832577442,4
42803,-5557034261925342766,1
8135,-795066168617073630,10
66728,4745846488877505162,7
72950,-3858240393014081238,3
33572,-7607353399602991349,10
18661,-8365493992190109106,11
8791,-3245013472252417606,4
14317,6502657391039524511,10
67417,-9156769850272239256,9
39331,-6114788001370175655,5
15701,-8320362523340483480,11
73554,-4110808499846577222,8
52317,7174940115112601216,0
63210,-4801274578962685441,3
9156,-8297467375165356813,3
45521,-5290640587138075019,10
37432,-531797542688074627,2
55494,-4571850004215672847,11
69385,-8793095361596291297,8
28956,5855654582830868099,4
33370,-8054882681305031893,0
36176,-7342273624229591691,2
61468,-936839570929319409,10
2646,3367160699500942045,3
27715,7745998537914840181,9
39031,-2424097365589484724,6
52771,2941005238642263343,3
58709,-8095049831122115639,5
27552,2326319520522908455,4
39551,-7576786102300426903,0
55457,-327734051028409503,8
13177,8179051614298028013,9
47153,1692849541388288229,10
45029,-4527951896425551955,7
46890,-1789394219353980011,7
56405,7246666339446772699,6
23088,3602763908860310046,7
67966,4301915155277438175,9
11047,-7196671668433442765,1
44572,2397799423340611378,11
24774,-5140000733058478448,10
66608,-1982475103154050840,8
26021,4765181745177883581,0
39067,-5141263655174207711,10
31366,6750945137550998158,11
22713,-4759981375385957241,5
2350,-6903863101719989964,10
3755,7199598660953545254,4
8388,-9171634610175383030,9
72451,-2136882264198060826,7
64830,7546579802412154417,6
33269,8391480294193081636,3
53494,-1017305165389061091,8
47839,-8855398209848477743,10
19938,-4449580515544194368,7
5204,-5976626305027476717,6
71157,86631139288113534,7
16139,6241918182160198407,4
43335,-4035664526974996400,6
49093,5812872334371803878,11
56904,3984384650218279561,11
44349,-5934615451673243781,1
71912,-3780098498216631576,7
12100,-3232059931360599299,7
33177,-7389944913330198801,8
71020,3673914740442455363,10
61535,4318931005249081455,11
3270,6877958030404390518,9
29883,-2129645646640840942,7
41585,7256005989260367585,10
7639,-6305128276273766755,4
61641,7149092424544891228,7
68330,-1415600910131113064,1
72146,4109582317642029391,4
33987,-7268510247412739992,0
38310,-8501639358626070956,10
15128,-3323582450471875047,6
46400,5701065028731325624,6
33507,-5183439657073139510,11
25984,-3342518790319257883,1
23571,-4526041702670450320,1
8662,-2335750445820427989,8
59890,4171949051707447770,7
34818,-6980370907193226484,6
25908,7765237457150101489,3
49447,8494766188065727229,10
56635,-86289112401769393,9
13741,7062493014266662880,6
48557,5499141943510653286,7
53311,-6851764990726236034,7
61233,2536817034080385103,9
18512,-4204742700522101711,8
59150,6284937072988029427,10
23304,-7728230578642633712,0
57477,7024742720074322560,9
18188,7115891516662701428,6
55191,2418137313677797425,6
71529,8197055023697458085,7
18620,-6596648301920868853,6
44281,4858108862788188718,7
32181,-4839387349692546092,7
26757,6712247635564118644,9
62323,8545746048149203876,9
36415,-8520917474182865669,4
59191,7463425006601807307,11
12673,6306298366537193603,10
50049,-6194341522439002716,11
22764,-4867114745487919411,4
72101,-640037230638529714,6
24803,3636284727722783295,3
14235,-1444322877313494101,6
40608,8873930311670795097,10
8750,4791087348561449235,3
56208,651319816258394344,10
40897,4688182836122342871,0
57313,-5579288344215197555,5
13655,-4939852499175579548,7
20237,3601319601727835669,7
14662,-2074259821681863137,6
56089,1407876754908513031,10
34385,-656872778090330416,4
20146,-6072914933338056678,11
270,6775652294837141141,1
73085,-3154452257798980858,10
68871,-6027942055493119428,8
27904,7705845464917397572,11
12883,-616623352867441477,11
59773,-8782714927354835665,11
25188,3282421081304302518,6
66107,4932056990890607993,10
71175,-4621862102783071262,11
30812,8793038097206416873,6
64374,885906834434239605,7
61217,-194785471260005973,7
25676,-2270485342812592336,6
72152,4235063910063295653,8
6304,-4794445570570627585,10
22352,2942029979864914341,6
70784,-1270235471060926009,6
60460,6891542381219490204,11
54373,-7840921778832882337,9
44536,603197215772124934,7
56310,3083385295764751520,7
21379,3497486103503617405,9
38294,-339536654867409365,3
40639,-5405133571676066898,3
19657,8769078249672193125,5
73785,8351862372601989281,9
60842,-1107159848362891975,5
21973,4734221357723754978,9
56243,6035920493400204973,4
38737,-1875404241597812527,3
42769,-4480751846784684748,6
67568,-4524002516584171552,9
21660,-1498452443111042613,8
15882,7234205280673234272,4
50885,-8254106903450878693,1
56480,-1172397025773834647,9
261,6327103640181623607,9
62592,-967184616248825014,6
63585,7479868945341206998,1
22255,-9031810448311464880,11
25074,-3929797575603020032,4
17906,3271742469749428687,4
65464,3936125604653371180,8
6995,2157340657916946094,7
68303,5015935052947851481,5
24245,481477274471688389,8
5285,1519402340948372186,11
4568,-4734126576092389301,6
18613,8212042878115408288,1
55479,-4190260721679482342,4
1280,-1000572055892391496,2
35622,-7151289597790414027,7
37643,3647598066834891624,3
25891,2780033603487194545,4
22647,-2090726030898349346,9
26660,-1830842412802435657,11
7101,4336246850406067719,5
35841,-275430231042234542,2
35840,362356458366924920,0
34878,-5357108090132175665,6
2035,-4969366224228527489,5
40163,-3079195396911382401,8
49955,4234091168625995210,9
31081,5824070006414224319,7
28596,-7055261158970746192,9
27015,1528236885337798405,10
9466,-9130160281694302471,11
21747,-7160502811630570754,9
70728,-566776399297538315,7
35256,4367994651452581719,10
37163,487825379112702678,3
64860,1729587664631703696,10
71468,-8919181071157710577,11
9202,638658773674757408,11
67603,-7645032669623721401,7
52292,5431683717531118846,11
73090,-7222369165333069598,8
32090,-1234696149869458226,11
22997,-3644506921478966525,4
37074,2169506780910114338,10
40933,-6703638324588886532,3
65096,-4491231133434805801,9
24873,2843343661652580614,6
24193,-3549381816276770679,11
22803,3192104366729834165,6
19285,9060801652997765961,2
60565,-4944970805059306242,3
48458,-9158247380862439675,6
20313,-6663781997964751022,8
72653,-5517686217548072949,5
54441,-3188049036922581785,8
63898,-3315161900051532486,6
66624,-1544908082422228146,10
41922,5801922814758984234,11
53324,4508069675663491830,10
73380,1949083548926748878,3
73187,-628981663927487412,1
33800,6290667429182468189,4
66479,4421992743294066254,7
5670,-1698361323150265510,1
8968,-3856177159025388888,11
1787,1838854085957600942,9
13281,3254165454946120185,9
57320,145558904727092430,5
71563,2375714794186360991,10
63790,-3173090378875846655,9
51255,-1805377875575451836,5
63301,4664372867626703359,2
34884,4134425933007066207,9
27519,2176335140197004644,2
44906,8162060476896607996,6
71041,8845613058185053250,7
3623,-5088862475636655905,1
60919,-7865840346834445411,3
74561,-3541964638688820537,7
14592,7251708332110035309,10
34121,-1811447726774105522,8
7758,7898724433980001569,0
56687,2410332292553345883,9
57270,-930125262315504732,4
8441,-978580597621522329,7
21770,-7840724138701696422,9
68667,6388186376223630511,11
21264,2190312635800386417,11
27139,5618358584009112493,11
47057,-2039350712163177493,7
929,-8556583065568226895,0
31480,6092246830433900973,8
47978,-4815028615495424532,10
18152,-322494407928007976,0
13858,-7218326283856936486,10
24038,6231735772482151596,10
46960,126536637806666785,7
68325,-636081773242294739,3
71598,8913704204716174917,5
4244,-6059921653398314632,11
63085,1935779025987295616,10
57132,-3506651536419156502,11
74514,-1168532065303398550,9
14530,-57635688091154921,8
2115,7272099082713525298,11
39811,-3898821625990068072,8
